article_id,article_version,hcpc_code_group,paragraph,last_updated
56777,16,1,&lt;p&gt;&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;Total Hip Arthroplasty&lt;&sol;strong&gt;&lt;&sol;p&gt;&lt;&sol;p&gt;,01/27/2026
56777,16,2,&lt;p&gt;&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;Revision of Total Hip Arthroplasty&lt;&sol;strong&gt;&lt;&sol;p&gt;&lt;&sol;p&gt;,01/27/2026
56777,16,3,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&lt;strong&gt;Total Knee Arthroplasty&lt;&sol;strong&gt;&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
56777,16,4,&lt;p&gt;&lt;p style=&quot;line-height: normal;&quot;&gt;&lt;strong&gt;Revision of Total Knee Arthroplasty&lt;&sol;strong&gt;&lt;&sol;p&gt;&lt;&sol;p&gt;,01/27/2026
59030,13,1,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note: &lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Providers are reminded to refer to the long descriptors of the codes in their CPT&lt;&sol;span&gt;&lt;sup&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&amp;#174;&lt;&sol;span&gt;&lt;&sol;sup&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; &lt;&sol;span&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;book.&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
59030,13,2,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note:&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; Providers are reminded to refer to the long descriptors of the codes in their CPT&lt;&sol;span&gt;&lt;sup&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&amp;#174;&lt;&sol;span&gt;&lt;&sol;sup&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; book.&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
59498,10,1,,01/27/2026
58354,15,1,,01/27/2026
53793,38,1,"&lt;p&gt;Transwoman procedures (male to female)&lt;br &sol;&gt;&lt;br &sol;&gt;*NOTE: For Part A services only, the provider should bill the appropriate procedure code(s) for inpatient services.&lt;br &sol;&gt;&lt;br &sol;&gt;The following CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes will be considered when applicable criteria have been met:&lt;&sol;p&gt;",01/27/2026
53793,38,2,"&lt;p&gt;Transman procedures (female to male)&lt;br &sol;&gt;&lt;br &sol;&gt;*NOTE: For Part A services only, the provider should bill the appropriate procedure code(s) for inpatient services.&lt;br &sol;&gt;&lt;br &sol;&gt;The following CPT&lt;sup&gt;&lt;span style=&quot;font-size: small;&quot;&gt;&amp;reg;&lt;&sol;span&gt;&lt;&sol;sup&gt; codes will be considered when applicable criteria have been met:&lt;&sol;p&gt;",01/27/2026
53793,38,3,"&lt;p&gt;All unlisted procedure codes will suspend for medical review.&lt;br &sol;&gt;&lt;br &sol;&gt;The following CPT&lt;sup&gt;&lt;span style=&quot;font-size: small;&quot;&gt;&amp;reg;&lt;&sol;span&gt;&lt;&sol;sup&gt; codes are considered cosmetic. When billed with any Covered ICD-10 Codes listed below, the service will not be covered (list may not be all-inclusive):&lt;&sol;p&gt;",01/27/2026
59672,8,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; code in Group 1 is considered medically necessary when the indications for coverage are met.&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
59672,8,2,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; code in Group 2 is considered not medically reasonable and necessary (non-covered).&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
59723,10,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Code 90863 is to be coded with 90832, 90834, 90837.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Codes 90833,90836, 90838 are to be coded with 99202-99255, 99304-99306, 99341-99350.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Code 90840, code first 90839.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;90785, code first 90791-90792, 90832-90834, 90836-90838, 90853.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;90785 excludes 97151, 97152, 97153, 97154, 97155, 97156, 97157, 97158, 0362T, 0373T, 90839,90840, 96136-96139, 96146, 96130-96133.&lt;&sol;span&gt;&lt;&sol;p&gt;",01/27/2026
58876,12,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;The Axial&sol;Truncal Veins refer to the superficial venous system which includes the GSV, AASV, SSV, and tributaries draining into those superficial veins.&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note: &lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Providers are reminded to refer to the long descriptors of the CPT&lt;sup&gt;&amp;#174;&lt;&sol;sup&gt; codes in their CPT&lt;sup&gt;&amp;#174;&lt;&sol;sup&gt; book.&lt;&sol;span&gt;&lt;&sol;p&gt;",01/27/2026
58876,12,2,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note:&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt; Providers are reminded to refer to the long descriptors of the CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes in their CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; book.&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
56852,24,1,&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;&amp;nbsp;&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
58008,22,1,,01/27/2026
56658,42,1,"&lt;p&gt;&lt;strong&gt;Exception: tattoos applied by medical professional in the course of therapeutic intervention&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Dermabrasion&lt;&sol;strong&gt;&lt;&sol;p&gt;",01/27/2026
56658,42,2,&lt;p&gt;&lt;strong&gt;Abdominal Lipectomy&sol;Panniculectomy&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/27/2026
56658,42,3,&lt;p&gt;&lt;strong&gt;Reconstructive Breast Surgery; Removal of Breast Implants&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/27/2026
56658,42,4,&lt;p&gt;&lt;strong&gt;Reduction Mammoplasty-Primary&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/27/2026
56658,42,5,&lt;p&gt;&lt;strong&gt;Reduction Mammoplasty-Secondary&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/27/2026
56658,42,6,&lt;p&gt;&lt;strong&gt;Nasal Reconstruction and Rhinoplasty&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/27/2026
56658,42,7,"&lt;p&gt;&lt;strong&gt;Facial and Maxillofacial Procedures&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;Use CPT&lt;sup&gt;&amp;reg;&amp;nbsp;&lt;&sol;sup&gt;codes only when the physician actually designs and prepares the prosthesis and not when the prosthesis is prepared by an outside laboratory.&amp;nbsp;&lt;&sol;p&gt;
&lt;p&gt;When CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes 21089 and 21299 are billed, documentation must be submitted with the claim.&lt;&sol;p&gt;",01/27/2026
59028,12,1,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Note: &lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Providers are reminded to refer to the long descriptors of the CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; codes in their CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; book.&lt;&sol;span&gt;&lt;&sol;p&gt;,01/27/2026
57372,18,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
57516,12,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
57329,18,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
57486,10,1,,01/26/2026
57619,8,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
58052,9,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
58181,24,1,"&lt;p&gt;If a test for FGFR2 and&sol;or FGFR3 is performed as part of a panel, it must be billed as part of the panel.&lt;&sol;p&gt;
&lt;p&gt;Many of these codes refer to more than 1 possible gene. As such, these codes may be mentioned in unrelated coverage articles as well.&lt;&sol;p&gt;",01/26/2026
58183,19,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
58973,27,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
58973,27,2,&lt;p&gt;These code(s) are non-covered.&lt;&sol;p&gt;,01/26/2026
59509,5,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
59835,8,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
59872,9,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/26/2026
58996,31,1,"&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;This group covers NGS-based MRD tests not otherwise allocated into a separate Group below. Note: if a test is allocated into a separate Group, refer to the billing and coding instructions for the relevant Group. &lt;&sol;span&gt;&lt;span style=&quot;background: white; line-height: 115%;&quot;&gt;If no relevant CPT&lt;sup&gt;&amp;reg;&lt;&sol;sup&gt; code exist for the test submitted, you may bill with the NOC code 81479.&lt;&sol;span&gt;&lt;&sol;p&gt;",01/26/2026
58996,31,2,"&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;CLONOSEQ&lt;sup&gt;&amp;reg; &lt;&sol;sup&gt;&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Use CPT&lt;sup&gt;&amp;reg; &lt;&sol;sup&gt;81479 for claims on or after 3&sol;16&sol;2018&lt;&sol;span&gt;&lt;&sol;p&gt;
&lt;p&gt;Use PLA 0364U to describe the service for patients with a personal history of cancer. This code has been approved for patients with a history of Mantle Cell Lymphoma.&lt;&sol;p&gt;",01/26/2026
58996,31,3,"&lt;p&gt;&lt;strong&gt;Single-gene and panel testing by PCR&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;ul&gt;
&lt;li&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Regarding single-gene and panel testing of genes &amp;ndash; &lt;&sol;span&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Refer to Billing and Coding: MolDX: Molecular Diagnostic Tests (MDT) A57526 and Billing and Coding: MolDX: Testing of Multiple Genes A58120&amp;nbsp;&lt;&sol;span&gt;&lt;&sol;li&gt;
&lt;li&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Regarding BCR-ABL1 testing &amp;ndash; &lt;&sol;span&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Refer to Billing and Coding: MolDX: BCR-ABL A55595 for BCR-ABL1 testing&lt;&sol;span&gt;&lt;&sol;li&gt;
&lt;&sol;ul&gt;",01/26/2026
58996,31,4,&lt;p&gt;&lt;strong&gt;&lt;span style=&quot;line-height: 115%;&quot;&gt;Immunoglobulin and T cell receptor gene rearrangement analysis&lt;&sol;span&gt;&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/26/2026
59764,16,1,"&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.&amp;#160;&lt;&sol;p&gt;
&lt;p&gt;Consistent with the LCD, all of the following HCPCS codes are &lt;strong&gt;non-covered&lt;&sol;strong&gt; when reported for musculoskeletal indications, non-wound.&lt;&sol;p&gt;",01/23/2026
58577,33,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
58577,33,2,&lt;p&gt;These codes are non-covered.&lt;&sol;p&gt;,01/23/2026
57145,32,1,"&lt;p&gt;The following CPT codes associated with the services outlined in this Billing and Coding Article will not have diagnosis code limitations applied at this time: &lt;strong&gt;43771, 43772, 43773, 43774, and 43848.&lt;&sol;strong&gt;&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;",01/23/2026
57115,10,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
57115,10,2,,01/23/2026
56952,50,1,&lt;p&gt;&lt;br &sol;&gt;Cardiovascular stress test; exercise and&sol;or pharmacological stress&lt;br &sol;&gt;&lt;br &sol;&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
56952,50,2,&lt;p&gt;&lt;br &sol;&gt;Echocardiography rest and stress&lt;&sol;p&gt;,01/23/2026
56952,50,3,"&lt;p&gt;&lt;br &sol;&gt;Myocardial perfusion imaging, single photon emission computed tomography (MPI, SPECT) rest and&sol;or stress&lt;&sol;p&gt;",01/23/2026
56952,50,4,"&lt;p&gt;&lt;br &sol;&gt;Myocardial imaging, positron emission tomography (PET)&lt;&sol;p&gt;",01/23/2026
56952,50,5,&lt;p&gt;&lt;br &sol;&gt;Cardiac magnetic resonance imaging with stress imaging&lt;&sol;p&gt;,01/23/2026
58250,19,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
58250,19,2,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
55818,26,1,&lt;p&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
57666,36,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
59766,29,1,"&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the HCPCS codes in their HCPCS book.&amp;#160;&lt;&sol;p&gt;
&lt;p&gt;Consistent with the LCD, all of the following HCPCS codes are&lt;strong&gt; non-covered&lt;&sol;strong&gt; when reported for musculoskeletal indications, non-wound.&lt;&sol;p&gt;",01/23/2026
58575,38,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
58575,38,2,&lt;p&gt;These codes are non-covered.&lt;&sol;p&gt;,01/23/2026
57361,46,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
57205,39,1,&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
57205,39,2,,01/23/2026
56423,59,1,&lt;p&gt;&lt;br &sol;&gt;Cardiovascular stress test; exercise and&sol;or pharmacological stress&lt;br &sol;&gt;&lt;br &sol;&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
56423,59,2,&lt;p&gt;&lt;br &sol;&gt;Echocardiography rest and stress&lt;&sol;p&gt;,01/23/2026
56423,59,3,"&lt;p&gt;&lt;br &sol;&gt;Myocardial perfusion imaging, single photon emission computed tomography (MPI, SPECT) rest and&sol;or stress&lt;&sol;p&gt;",01/23/2026
56423,59,4,"&lt;p&gt;&lt;br &sol;&gt;Myocardial imaging, positron emission tomography (PET)&lt;&sol;p&gt;",01/23/2026
56423,59,5,&lt;p&gt;&lt;br &sol;&gt;Cardiac magnetic resonance imaging with stress imaging&lt;&sol;p&gt;,01/23/2026
56422,50,1,&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
55229,46,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
55229,46,2,&lt;p&gt;Note: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
53001,45,1,&lt;p&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
52998,50,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
58264,8,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
58243,7,1,&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
57113,44,1,&lt;p&gt;&lt;strong&gt;Note: &lt;&sol;strong&gt;Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;,01/23/2026
57113,44,2,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
57113,44,3,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
57113,44,4,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
57113,44,5,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
57113,44,6,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
57113,44,7,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
57113,44,8,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/23/2026
56796,31,1,"&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;
&lt;p&gt;&lt;strong&gt;Total Hip Arthroplasty&lt;&sol;strong&gt;&lt;&sol;p&gt;",01/23/2026
56796,31,2,&lt;p&gt;&lt;strong&gt;Total Knee Arthroplasty&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/23/2026
57680,9,1,"&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;
&lt;p&gt;The following CPT&sol;HCPCS codes associated with the services outlined in this LCD will not have diagnosis to procedure code limitations applied at this time.&lt;&sol;p&gt;",01/23/2026
54117,88,1,"&lt;p&gt;&lt;strong&gt;Note&lt;&sol;strong&gt;: Providers are reminded to refer to the long descriptors of the CPT codes in their CPT book.&lt;&sol;p&gt;
&lt;p&gt;The following CPT&sol;HCPCS codes outlined in this Billing and Coding Article will not have diagnosis code limitations applied at this time.&lt;&sol;p&gt;",01/23/2026
57480,31,1,,01/22/2026
57480,31,2,,01/22/2026
56902,50,1,"&lt;p&gt;The following lists Category III services determined by WPS GHA to be reasonable and medically necessary. Coverage will only be allowed when the service is delivered in clinical situations meeting medical necessity. For services addressed in a separate LCD and associated Billing and Coding Article, all criteria addressed in that LCD and associated Billing and Coding Article must be met.&lt;&sol;p&gt;",01/22/2026
56902,50,2,&lt;p&gt;&lt;strong&gt;0075T and 0076T&lt;&sol;strong&gt;&lt;br &sol;&gt;Please refer to the CPT Professional code book: use 0076T in conjunction with 0075T.&lt;&sol;p&gt;,01/22/2026
56902,50,3,"&lt;p&gt;&lt;strong&gt;0308T&lt;&sol;strong&gt;&lt;br &sol;&gt;Claims submitted by Part A providers and ambulatory surgical centers for device pass-through category C1840 must be billed with HCPCS code 0308T (insertion of ocular telescope prosthesis including removal of crystalline lens) to receive pass-through payment. Effective July 1, 2012.&lt;&sol;p&gt;",01/22/2026
56902,50,4,&lt;p&gt;&lt;strong&gt;0184T&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/22/2026
56902,50,5,&lt;p&gt;The following CPT&sol;HCPCS codes are non-covered&lt;&sol;p&gt;,01/22/2026
59553,11,1,,01/22/2026
58209,9,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
57596,19,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
56914,19,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
56905,20,1,,01/22/2026
59813,6,1,,01/22/2026
57590,15,1,"&lt;p&gt;&lt;strong&gt;Note:&lt;&sol;strong&gt; The CPT codes &lt;strong&gt;37236, 37237, 37238,&lt;&sol;strong&gt; and &lt;strong&gt;37239&lt;&sol;strong&gt; are used to report stenting of multiple anatomically defined arteries or veins. Therefore, provisions of this policy apply as appropriate to the procedure performed and reported on the Medicare claim.&lt;&sol;p&gt;",01/22/2026
57479,18,1,&lt;p&gt;&lt;strong&gt;HCPCS codes C9600-C9608 are only billable to the Part A MAC.&lt;&sol;strong&gt;&lt;&sol;p&gt;,01/22/2026
58207,34,1,,01/22/2026
55231,17,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
55210,15,1,&lt;p&gt;NA&lt;&sol;p&gt;,01/22/2026
54923,45,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
54923,45,2,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
59870,8,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
59522,11,1,&lt;p&gt;This billing instruction pertains to the PrismRA test.&lt;&sol;p&gt;,01/22/2026
57665,10,1,&lt;p&gt;N&sol;A&lt;&sol;p&gt;,01/22/2026
58724,14,1,"&lt;p&gt;The following tests may be billed in the post-biopsy setting (after a negative or non-malignant biopsy, as defined in the policy) for individuals contemplating a repeat biopsy:&lt;&sol;p&gt;
&lt;ul&gt;
&lt;li&gt;Progensa PCA3 assay (CPT 81313), performed on post-digital rectal exam (DRE) urine specimens&lt;&sol;li&gt;
&lt;li&gt;ConfirmMDx assay (CPT 81551), performed on formalin-fixed, paraffin embedded (FFPE) tissue specimens.&lt;&sol;li&gt;
&lt;li&gt;MyProstate Score 2.0 (MPS 2.0) (PLA 0403U), performed on first catch urine specimens&lt;&sol;li&gt;
&lt;&sol;ul&gt;",01/22/2026
58724,14,2,"&lt;p&gt;The following test may be billed in the pre-biopsy setting as defined in the policy:&lt;&sol;p&gt;
&lt;ul&gt;
&lt;li&gt;SelectMDx assay (PLA 0339U), performed on post-digital rectal exam (DRE) urine specimens&lt;&sol;li&gt;
&lt;li&gt;MyProstate Score 2.0 (MPS 2.0) (PLA 0403U), performed on first catch urine specimens&lt;&sol;li&gt;
&lt;&sol;ul&gt;",01/22/2026
